id,host_id,host_name,host_since,host_response_rate,host_listings_count,host_total_listings_count,city,state,zipcode,country,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,cancellation_policy,reviews_per_month,host_year,host_month,host_quarter,host_tenure_days
7471629,8899401,Bob,2013-09-17,100.0,1.0,1.0,seattle,WA,98144,United States,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",79.0,500.0,2000.0,250.0,35.0,2,25.0,1,1125,27,96.0,moderate,5.19,2013,9,3,4529
8067827,42612839,Leela,2015-08-26,100.0,1.0,1.0,seattle,WA,98144,United States,House,Private room,2,2.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",120.0,650.0,2200.0,0.0,50.0,1,0.0,1,1125,1,100.0,flexible,0.38,2015,8,3,3821
4384095,21649497,Jerome,2014-09-22,100.0,4.0,4.0,seattle,WA,98122,United States,House,Private room,2,2.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",49.0,650.0,2200.0,0.0,0.0,1,25.0,2,7,42,97.0,flexible,3.03,2014,9,3,4159
1351716,6592975,Huong And Bill,2013-05-27,100.0,1.0,1.0,seattle,WA,98144,United States,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",122.0,750.0,1740.0,0.0,0.0,2,17.0,2,120,113,95.0,moderate,3.74,2013,5,2,4642
8392661,44222821,Tracey,2015-09-15,100.0,1.0,1.0,seattle,WA,98144,United States,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",90.0,450.0,1850.0,0.0,15.0,1,0.0,1,1125,15,88.0,flexible,4.21,2015,9,3,3801
281208,658155,Joe,2011-06-02,100.0,13.0,13.0,seattle,WA,98144,United States,House,Entire home/apt,6,2.5,2.0,4.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Shampoo}",196.0,650.0,2200.0,0.0,110.0,1,0.0,3,365,27,98.0,strict,0.57,2011,6,2,5367
7859909,1982828,Andrew,2012-03-21,100.0,1.0,1.0,seattle,WA,98144,United States,Townhouse,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",115.0,625.0,2300.0,0.0,30.0,1,0.0,1,1125,14,89.0,strict,3.02,2012,3,1,5074
9416373,48823771,Harry,2015-11-12,100.0,1.0,1.0,seattle,WA,98144,United States,Apartment,Entire home/apt,4,1.0,1.0,3.0,Real Bed,{},150.0,650.0,2200.0,0.0,0.0,1,0.0,5,1125,0,96.0,flexible,0.0,2015,11,4,3743
1404307,1682544,Leo,2012-02-01,100.0,1.0,1.0,seattle,WA,98144,United States,House,Entire home/apt,4,1.5,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",125.0,825.0,2200.0,100.0,80.0,2,20.0,2,1125,15,99.0,strict,1.05,2012,2,1,5123
7480843,39170884,Smadar,2015-07-21,100.0,1.0,1.0,seattle,WA,98144,United States,Townhouse,Entire home/apt,6,2.0,3.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",175.0,925.0,3360.0,500.0,120.0,1,0.0,3,1125,0,96.0,strict,0.0,2015,7,3,3857
877203,287172,Laura,2010-11-14,100.0,2.0,2.0,seattle,WA,98144,United States,House,Private room,2,1.5,1.0,2.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",60.0,350.0,1000.0,0.0,30.0,1,30.0,2,365,27,93.0,flexible,0.8,2010,11,4,5567
7037291,36896503,Doug,2015-06-27,100.0,1.0,1.0,seattle,WA,98144,United States,Bungalow,Private room,2,1.5,1.0,1.0,Real Bed,"{""Cable TV"",""Wireless Internet"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",70.0,500.0,1650.0,0.0,12.0,1,10.0,1,29,22,94.0,moderate,4.46,2015,6,2,3881
7931386,41823177,Phuc,2015-08-18,100.0,1.0,1.0,seattle,WA,98144,United States,Condominium,Entire home/apt,4,2.0,3.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",175.0,1100.0,2200.0,0.0,20.0,1,0.0,2,10,4,100.0,flexible,1.02,2015,8,3,3829
8173825,6179918,Syed,2013-05-01,100.0,1.0,1.0,seattle,WA,98144,United States,Loft,Entire home/apt,2,1.0,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",100.0,650.0,2200.0,250.0,25.0,1,0.0,2,2,0,96.0,flexible,0.0,2013,5,2,4668
6759104,22758930,Sarah,2014-10-20,100.0,1.0,1.0,seattle,WA,98144,United States,House,Private room,2,2.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer""}",69.0,650.0,2200.0,0.0,0.0,1,0.0,1,5,12,93.0,flexible,2.95,2014,10,4,4131
7619060,12194562,Kazami,2014-02-12,100.0,2.0,2.0,seattle,WA,98144,United States,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",69.0,450.0,1600.0,200.0,20.0,1,0.0,1,1125,19,98.0,strict,4.22,2014,2,1,4381
7095802,36964583,Kevin,2015-06-28,100.0,2.0,2.0,seattle,WA,98144,United States,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer""}",35.0,250.0,900.0,200.0,20.0,1,10.0,1,1125,23,88.0,moderate,3.83,2015,6,2,3880
8103432,2405911,Heather,2012-05-18,100.0,1.0,1.0,seattle,WA,98144,United States,House,Entire home/apt,4,1.0,3.0,2.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}",140.0,700.0,2500.0,0.0,50.0,4,35.0,2,1125,1,96.0,strict,0.59,2012,5,2,5016
3998922,20732089,Brandon And Bethany,2014-08-30,100.0,1.0,1.0,seattle,WA,98144,United States,House,Private room,2,1.0,1.0,1.0,Futon,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo}",68.0,455.0,2200.0,0.0,0.0,2,20.0,2,1125,17,96.0,moderate,1.1,2014,8,3,4182
8922153,20488068,Austin,2014-08-24,100.0,2.0,2.0,seattle,WA,98144,United States,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door""}",55.0,650.0,2200.0,0.0,5.0,1,0.0,1,1125,0,96.0,flexible,0.0,2014,8,3,4188
5932882,30802218,Joanna,2015-04-07,100.0,2.0,2.0,seattle,WA,98144,United States,House,Entire home/apt,4,1.5,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",100.0,800.0,2200.0,150.0,0.0,2,20.0,2,14,4,100.0,flexible,0.57,2015,4,2,3962
6187340,8206519,Rebecca,2013-08-16,100.0,1.0,1.0,seattle,WA,98144,United States,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Pets live on this property"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",70.0,350.0,1200.0,0.0,25.0,0,0.0,1,1125,4,100.0,flexible,2.79,2013,8,3,4561
8350401,30802218,Joanna,2015-04-07,100.0,2.0,2.0,seattle,WA,98144,United States,House,Private room,2,1.5,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Shampoo}",90.0,700.0,2200.0,0.0,0.0,2,40.0,2,7,1,100.0,flexible,0.3,2015,4,2,3962
1273432,6931145,Karen,2013-06-15,100.0,1.0,1.0,seattle,WA,98122,United States,House,Entire home/apt,6,2.5,2.0,3.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",275.0,1800.0,5500.0,500.0,250.0,4,75.0,3,45,14,96.0,strict,0.47,2013,6,2,4623
2830174,3381463,Katrina,2012-08-26,100.0,1.0,1.0,seattle,WA,98144,United States,Apartment,Private room,2,1.0,1.0,1.0,Futon,"{TV,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",60.0,650.0,2200.0,0.0,5.0,1,10.0,1,1125,26,97.0,flexible,1.26,2012,8,3,4916
9370866,20488068,Austin,2014-08-24,100.0,2.0,2.0,seattle,WA,98144,United States,Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",125.0,650.0,2200.0,0.0,0.0,1,0.0,1,1125,1,100.0,strict,0.86,2014,8,3,4188
8339303,7129890,Erica,2013-06-26,100.0,1.0,1.0,seattle,WA,98144,United States,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,""Smoke Detector"",Essentials}",100.0,500.0,2200.0,100.0,50.0,1,0.0,1,1125,0,96.0,flexible,0.0,2013,6,2,4612
8107555,32090143,Cailyn,2015-04-27,100.0,1.0,1.0,seattle,WA,98144,United States,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,Gym,""Pets live on this property"",Dog(s),""Elevator in Building"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",115.0,650.0,2200.0,0.0,25.0,1,0.0,2,14,0,96.0,moderate,0.0,2015,4,2,3942
3946160,20450031,Ken,2014-08-23,100.0,1.0,1.0,seattle,WA,98144,United States,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",90.0,650.0,2200.0,0.0,15.0,1,0.0,1,14,141,96.0,moderate,8.55,2014,8,3,4189
4061207,17530058,Langdon,2014-07-02,100.0,1.0,1.0,seattle,WA,98144,United States,House,Entire home/apt,4,2.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher""}",90.0,500.0,2200.0,0.0,0.0,1,0.0,2,14,3,100.0,moderate,0.93,2014,7,3,4241
113951,164430,Jill,2010-07-12,100.0,3.0,3.0,seattle,WA,98144,United States,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo}",250.0,1575.0,3900.0,0.0,100.0,1,0.0,3,730,10,100.0,strict,0.19,2010,7,3,5692
5102135,26300324,Molly,2015-01-18,100.0,1.0,1.0,seattle,WA,98144,United States,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector""}",119.0,599.0,1250.0,250.0,20.0,1,0.0,7,30,0,96.0,flexible,0.0,2015,1,1,4041
5060388,9690840,Carol,2013-10-28,100.0,2.0,2.0,seattle,WA,98144,United States,Cabin,Entire home/apt,4,1.0,0.0,2.0,Real Bed,"{""Wireless Internet"",Kitchen,Breakfast,""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",95.0,590.0,2000.0,250.0,25.0,1,15.0,2,1125,38,97.0,strict,4.79,2013,10,4,4488
286712,1274285,Galina,2011-10-10,100.0,3.0,3.0,seattle,WA,98144,United States,House,Entire home/apt,7,3.5,3.0,3.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",218.0,1160.0,4095.0,0.0,170.0,1,0.0,2,365,39,88.0,strict,0.88,2011,10,4,5237
5463875,21685806,Jon,2014-09-23,100.0,1.0,1.0,seattle,WA,98144,United States,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",120.0,650.0,2200.0,0.0,25.0,1,20.0,2,1125,1,100.0,moderate,0.16,2014,9,3,4158
4316910,22411484,Malhar,2014-10-11,100.0,1.0,1.0,seattle,WA,98144,United States,House,Entire home/apt,2,1.0,0.0,1.0,Pull-out Sofa,"{Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",Essentials}",64.0,381.0,1344.0,0.0,20.0,1,0.0,2,1125,18,89.0,flexible,2.65,2014,10,4,4140
7093986,32807985,Ted,2015-05-07,100.0,5.0,5.0,seattle,WA,98144,United States,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",80.0,650.0,2200.0,0.0,0.0,2,0.0,1,1125,0,96.0,strict,0.0,2015,5,2,3932
4777832,24561026,Josh,2014-12-06,100.0,1.0,1.0,seattle,WA,98144,United States,Loft,Entire home/apt,4,1.0,0.0,2.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",Heating,""Family/Kid Friendly"",""Suitable for Events"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",170.0,863.0,3045.0,0.0,50.0,2,5.0,1,30,80,99.0,moderate,6.35,2014,12,4,4084
7429207,64929,Kate,2009-12-21,100.0,1.0,1.0,seattle,WA,98144,United States,House,Entire home/apt,4,2.0,3.0,2.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo}",168.0,1000.0,3498.0,350.0,95.0,1,0.0,4,1125,1,100.0,strict,0.22,2009,12,4,5895
7664565,13200167,Kumail,2014-03-16,100.0,3.0,3.0,seattle,WA,98144,United States,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",60.0,650.0,2200.0,0.0,15.0,2,5.0,1,1125,25,98.0,moderate,4.9,2014,3,1,4349
5792683,20046375,Hila,2014-08-15,100.0,1.0,1.0,seattle,WA,98144,United States,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",85.0,700.0,2350.0,400.0,80.0,2,50.0,1,1125,4,90.0,strict,0.69,2014,8,3,4197
1856970,9690840,Carol,2013-10-28,100.0,2.0,2.0,seattle,WA,98144,United States,House,Private room,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Breakfast,""Pets live on this property"",Dog(s),Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",70.0,450.0,2200.0,0.0,0.0,1,15.0,2,7,183,97.0,moderate,7.75,2013,10,4,4488
4084712,21184497,M&K,2014-09-10,100.0,1.0,1.0,seattle,WA,98144,United States,House,Entire home/apt,4,1.0,2.0,3.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo}",115.0,550.0,1300.0,100.0,50.0,1,0.0,1,1125,45,93.0,strict,2.99,2014,9,3,4171
6411986,7431966,Tim,2013-07-11,100.0,1.0,1.0,seattle,WA,98144,United States,Apartment,Private room,4,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""Fire Extinguisher""}",90.0,650.0,2200.0,0.0,0.0,1,0.0,2,6,9,88.0,flexible,1.21,2013,7,3,4597
9258687,7057436,Giovanni,2013-06-22,100.0,1.0,1.0,seattle,WA,98144,United States,Townhouse,Private room,2,1.5,1.0,1.0,Real Bed,"{""Wireless Internet"",""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Smoke Detector"",Essentials,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}",125.0,650.0,2200.0,1500.0,75.0,1,25.0,1,1125,0,96.0,moderate,0.0,2013,6,2,4616
9426058,13200167,Kumail,2014-03-16,100.0,3.0,3.0,seattle,WA,98144,United States,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",80.0,650.0,2200.0,0.0,30.0,2,7.0,1,1125,1,100.0,moderate,1.0,2014,3,1,4349
9736801,38245647,Quay&Wren,2015-07-12,100.0,2.0,2.0,seattle,WA,98122,United States,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",90.0,659.0,2500.0,149.0,60.0,2,10.0,1,14,0,96.0,strict,0.0,2015,7,3,3866
4297068,21640303,Chris,2014-09-22,100.0,1.0,1.0,seattle,WA,98122,United States,Townhouse,Entire home/apt,4,2.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",149.0,1200.0,2200.0,300.0,25.0,4,25.0,3,1125,6,100.0,strict,0.42,2014,9,3,4159
8221520,33940698,Daniel,2015-05-21,100.0,1.0,1.0,seattle,WA,98144,United States,House,Entire home/apt,8,3.0,3.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Pool,Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",250.0,1225.0,3950.0,250.0,120.0,6,25.0,2,180,7,94.0,strict,2.28,2015,5,2,3918
2387605,12194562,Kazami,2014-02-12,100.0,2.0,2.0,seattle,WA,98144,United States,House,Private room,4,1.0,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",69.0,500.0,1700.0,200.0,20.0,2,35.0,1,1125,61,98.0,strict,3.83,2014,2,1,4381
8389809,44207072,YingYing,2015-09-14,100.0,1.0,1.0,seattle,WA,98144,United States,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",65.0,400.0,1499.0,100.0,0.0,1,20.0,1,1125,2,100.0,flexible,0.56,2015,9,3,3802
7048843,36964583,Kevin,2015-06-28,100.0,2.0,2.0,seattle,WA,98144,United States,House,Private room,2,0.5,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",40.0,280.0,1000.0,100.0,20.0,1,10.0,1,1125,26,88.0,moderate,4.79,2015,6,2,3880
879181,287172,Laura,2010-11-14,100.0,2.0,2.0,seattle,WA,98144,United States,House,Private room,2,1.5,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Shampoo}",60.0,370.0,1000.0,95.0,30.0,1,35.0,2,365,31,95.0,flexible,0.86,2010,11,4,5567
6423488,10199216,Nicole,2013-11-22,100.0,1.0,1.0,seattle,WA,98122,United States,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",149.0,1200.0,2200.0,0.0,75.0,1,0.0,3,1125,5,96.0,moderate,0.85,2013,11,4,4463
